booking_id,property_id,booking_date,check_in_date,checkout_date,no_guests,room_category,booking_platform,ratings_given,booking_status,revenue_generated,revenue_realized
BK115428,16560,2024-06-07,2024-06-08,2024-06-09,2,RT1,MakeMyTrip,,Cancelled,4381.47,438.15
BK115429,16560,2024-06-03,2024-06-08,2024-06-09,2,RT1,Booking.com,,Cancelled,4651.2,465.12
BK115430,16560,2024-06-03,2024-06-08,2024-06-09,2,RT1,MakeMyTrip,4,Checked Out,4523.16,4523.16
BK115431,16560,2024-06-01,2024-06-08,2024-06-10,2,RT1,Tripster,5,Checked Out,4599.47,4599.47
BK115432,16560,2024-06-06,2024-06-08,2024-06-11,1,RT1,MakeMyTrip,3,Checked Out,4285.48,4285.48
BK115433,16560,2024-05-27,2024-06-08,2024-06-11,2,RT2,Booking.com,,Cancelled,7365.16,736.52
BK115434,16560,2024-05-29,2024-06-08,2024-06-09,2,RT2,Logtrip,4,Checked Out,7731.45,7731.45
BK115435,16560,2024-05-27,2024-06-08,2024-06-09,1,RT2,Tripster,3,Checked Out,7463.43,7463.43
BK115436,16560,2024-05-31,2024-06-08,2024-06-11,3,RT2,MakeMyTrip,4,Checked Out,7236.78,7236.78
BK115437,16560,2024-05-29,2024-06-08,2024-06-09,3,RT2,Direct Offline,,Cancelled,7664.01,766.4
BK115438,16560,2024-05-28,2024-06-08,2024-06-11,3,RT2,MakeMyTrip,,Cancelled,7515.09,751.51
BK115439,16560,2024-05-28,2024-06-08,2024-06-10,1,RT2,JourneyHub,2,Checked Out,7187.93,7187.93
BK115440,16560,2024-05-29,2024-06-08,2024-06-09,3,RT2,Tripster,,Cancelled,7283.35,728.34
BK115441,16560,2024-05-26,2024-06-08,2024-06-10,4,RT2,Tripster,3,Checked Out,7225.09,7225.09
BK115442,16560,2024-05-27,2024-06-08,2024-06-10,1,RT2,Booking.com,,Cancelled,7223.54,722.35
BK115443,16560,2024-05-25,2024-06-08,2024-06-09,3,RT2,MakeMyTrip,5,Checked Out,7735.16,7735.16
BK115444,16560,2024-05-27,2024-06-08,2024-06-11,3,RT2,MakeMyTrip,,No Show,7692.78,3846.39
BK115445,16560,2024-05-26,2024-06-08,2024-06-11,2,RT2,MakeMyTrip,2,Checked Out,7842.42,7842.42
BK115446,16560,2024-06-05,2024-06-08,2024-06-09,4,RT2,MakeMyTrip,4,Checked Out,7755.56,7755.56
BK115447,16560,2024-05-27,2024-06-08,2024-06-09,4,RT3,Tripster,5,Checked Out,10633.02,10633.02
BK115448,16560,2024-06-03,2024-06-08,2024-06-11,2,RT3,MakeMyTrip,4,Checked Out,11391.69,11391.69
BK115449,16560,2024-06-01,2024-06-08,2024-06-09,2,RT3,MakeMyTrip,5,Checked Out,10737.5,10737.5
BK115450,16560,2024-06-07,2024-06-08,2024-06-11,3,RT3,MakeMyTrip,2,Checked Out,10736.61,10736.61
BK115451,16560,2024-05-26,2024-06-08,2024-06-10,2,RT3,JourneyHub,5,Checked Out,10454.0,10454.0
BK115452,16560,2024-05-25,2024-06-08,2024-06-11,1,RT3,MakeMyTrip,5,Checked Out,10761.66,10761.66
BK115453,16560,2024-06-06,2024-06-08,2024-06-11,1,RT3,Booking.com,,Cancelled,10977.15,1097.71
BK115454,16560,2024-06-05,2024-06-08,2024-06-09,2,RT3,MakeMyTrip,5,Checked Out,10821.76,10821.76
BK115455,16560,2024-06-04,2024-06-08,2024-06-09,3,RT3,Booking.com,,Cancelled,10635.41,1063.54
BK115456,16560,2024-05-30,2024-06-08,2024-06-10,4,RT3,Booking.com,5,Checked Out,11212.12,11212.12
BK115457,16560,2024-05-30,2024-06-08,2024-06-10,2,RT3,Direct Online,,Cancelled,10596.72,1059.67
BK115458,16560,2024-05-26,2024-06-08,2024-06-11,3,RT4,MakeMyTrip,4,Checked Out,19036.68,19036.68
BK115459,16560,2024-05-26,2024-06-08,2024-06-11,2,RT4,Direct Online,5,Checked Out,17860.05,17860.05
BK115460,16560,2024-05-31,2024-06-08,2024-06-09,4,RT4,Direct Online,,Cancelled,17655.8,1765.58
BK115461,16560,2024-06-05,2024-06-08,2024-06-09,1,RT4,MakeMyTrip,,Cancelled,17897.95,1789.8
BK115462,16560,2024-05-29,2024-06-08,2024-06-10,4,RT4,Tripster,4,Checked Out,17920.28,17920.28
BK115463,16561,2024-06-01,2024-06-08,2024-06-10,1,RT1,MakeMyTrip,2,Checked Out,4676.85,4676.85
BK115464,16561,2024-06-06,2024-06-08,2024-06-10,4,RT1,Tripster,4,Checked Out,4533.55,4533.55
BK115465,16561,2024-05-31,2024-06-08,2024-06-11,3,RT1,Logtrip,4,Checked Out,4552.23,4552.23
BK115466,16561,2024-05-28,2024-06-08,2024-06-11,3,RT1,MakeMyTrip,,Cancelled,4294.64,429.46
BK115467,16561,2024-05-25,2024-06-08,2024-06-09,1,RT1,Direct Online,1,Checked Out,4436.25,4436.25
BK115468,16561,2024-05-26,2024-06-08,2024-06-10,4,RT1,Logtrip,4,Checked Out,4542.16,4542.16
BK115469,16561,2024-05-28,2024-06-08,2024-06-11,4,RT1,Logtrip,,Cancelled,4415.31,441.53
BK115470,16561,2024-05-25,2024-06-08,2024-06-10,2,RT1,MakeMyTrip,,Cancelled,4281.18,428.12
BK115471,16561,2024-06-01,2024-06-08,2024-06-10,2,RT1,Direct Online,3,Checked Out,4665.75,4665.75
BK115472,16561,2024-05-26,2024-06-08,2024-06-09,4,RT1,Logtrip,3,Checked Out,4712.42,4712.42
BK115473,16561,2024-06-06,2024-06-08,2024-06-10,2,RT1,Logtrip,4,Checked Out,4714.25,4714.25
BK115474,16561,2024-05-28,2024-06-08,2024-06-11,2,RT1,Logtrip,3,Checked Out,4708.57,4708.57
BK115475,16561,2024-05-25,2024-06-08,2024-06-11,1,RT1,JourneyHub,5,Checked Out,4341.49,4341.49
BK115476,16561,2024-05-28,2024-06-08,2024-06-11,2,RT1,Direct Offline,3,Checked Out,4428.6,4428.6
BK115477,16561,2024-05-29,2024-06-08,2024-06-11,4,RT1,Booking.com,4,Checked Out,4652.41,4652.41
BK115478,16561,2024-06-03,2024-06-08,2024-06-10,2,RT1,Booking.com,3,Checked Out,4310.26,4310.26
BK115479,16561,2024-05-26,2024-06-08,2024-06-11,4,RT1,MakeMyTrip,5,Checked Out,4481.57,4481.57
BK115480,16561,2024-05-30,2024-06-08,2024-06-11,2,RT1,Direct Offline,3,Checked Out,4718.57,4718.57
BK115481,16561,2024-06-01,2024-06-08,2024-06-09,2,RT1,Booking.com,,Cancelled,4576.86,457.69
BK115482,16561,2024-06-05,2024-06-08,2024-06-09,2,RT1,Logtrip,4,Checked Out,4551.5,4551.5
BK115483,16561,2024-05-28,2024-06-08,2024-06-10,3,RT1,Tripster,5,Checked Out,4644.03,4644.03
BK115484,16561,2024-06-06,2024-06-08,2024-06-11,3,RT1,Tripster,,Cancelled,4677.29,467.73
BK115485,16561,2024-06-04,2024-06-08,2024-06-09,1,RT1,Direct Online,4,Checked Out,4405.51,4405.51
BK115486,16561,2024-05-25,2024-06-08,2024-06-10,2,RT1,Booking.com,2,Checked Out,4285.61,4285.61
BK115487,16561,2024-06-07,2024-06-08,2024-06-11,1,RT1,Logtrip,3,Checked Out,4367.32,4367.32
BK115488,16561,2024-05-31,2024-06-08,2024-06-09,3,RT1,Logtrip,5,Checked Out,4621.45,4621.45
BK115489,16561,2024-05-26,2024-06-08,2024-06-10,2,RT1,Direct Offline,5,Checked Out,4476.66,4476.66
BK115490,16561,2024-05-30,2024-06-08,2024-06-09,4,RT1,Tripster,3,Checked Out,4296.75,4296.75
BK115491,16561,2024-06-06,2024-06-08,2024-06-11,4,RT1,Direct Offline,,Cancelled,4453.57,445.36
BK115492,16561,2024-05-27,2024-06-08,2024-06-11,4,RT1,Booking.com,5,Checked Out,4449.02,4449.02
BK115493,16561,2024-06-02,2024-06-08,2024-06-10,2,RT1,Booking.com,3,Checked Out,4525.62,4525.62
BK115494,16561,2024-06-05,2024-06-08,2024-06-09,4,RT2,MakeMyTrip,,Cancelled,7236.46,723.65
BK115495,16561,2024-05-31,2024-06-08,2024-06-10,3,RT2,MakeMyTrip,1,Checked Out,7579.57,7579.57
BK115496,16561,2024-06-03,2024-06-08,2024-06-09,4,RT2,Direct Offline,5,Checked Out,7820.46,7820.46
BK115497,16561,2024-05-28,2024-06-08,2024-06-09,2,RT2,MakeMyTrip,,Cancelled,7642.17,764.22
BK115498,16561,2024-05-29,2024-06-08,2024-06-10,1,RT2,MakeMyTrip,5,Checked Out,7320.45,7320.45
BK115499,16561,2024-06-02,2024-06-08,2024-06-09,1,RT2,MakeMyTrip,,Cancelled,7692.99,769.3
BK115500,16561,2024-05-28,2024-06-08,2024-06-09,3,RT2,MakeMyTrip,,Cancelled,7528.86,752.89
BK115501,16561,2024-06-05,2024-06-08,2024-06-10,3,RT2,MakeMyTrip,,Cancelled,7364.5,736.45
BK115502,16561,2024-05-29,2024-06-08,2024-06-11,2,RT2,Logtrip,5,Checked Out,7422.01,7422.01
BK115503,16561,2024-06-05,2024-06-08,2024-06-11,2,RT2,MakeMyTrip,4,Checked Out,7288.31,7288.31
BK115504,16561,2024-05-27,2024-06-08,2024-06-11,1,RT2,Tripster,4,Checked Out,7617.07,7617.07
BK115505,16561,2024-06-01,2024-06-08,2024-06-11,1,RT2,MakeMyTrip,,Cancelled,7636.52,763.65
BK115506,16561,2024-05-25,2024-06-08,2024-06-09,1,RT2,JourneyHub,2,Checked Out,7514.49,7514.49
BK115507,16561,2024-06-04,2024-06-08,2024-06-10,1,RT2,Booking.com,,No Show,7793.17,3896.59
BK115508,16561,2024-06-05,2024-06-08,2024-06-09,2,RT2,Direct Offline,,Cancelled,7369.39,736.94
BK115509,16561,2024-06-07,2024-06-08,2024-06-09,2,RT2,Tripster,4,Checked Out,7580.94,7580.94
BK115510,16561,2024-06-07,2024-06-08,2024-06-11,3,RT2,Booking.com,4,Checked Out,7595.03,7595.03
BK115511,16561,2024-06-01,2024-06-08,2024-06-09,1,RT3,Direct Online,5,Checked Out,10817.96,10817.96
BK115512,16561,2024-06-03,2024-06-08,2024-06-11,2,RT3,Logtrip,2,Checked Out,10574.98,10574.98
BK115513,16561,2024-06-03,2024-06-08,2024-06-10,1,RT3,Booking.com,2,Checked Out,11148.37,11148.37
BK115514,16561,2024-06-04,2024-06-08,2024-06-11,2,RT3,Booking.com,4,Checked Out,10516.2,10516.2
BK115515,16561,2024-06-01,2024-06-08,2024-06-11,2,RT3,Booking.com,,Cancelled,10625.11,1062.51
BK115516,16561,2024-05-31,2024-06-08,2024-06-10,3,RT3,Booking.com,5,Checked Out,11532.64,11532.64
BK115517,16561,2024-06-07,2024-06-08,2024-06-09,3,RT3,Direct Offline,,Cancelled,10930.01,1093.0
BK115518,16561,2024-06-02,2024-06-08,2024-06-10,3,RT3,Direct Online,5,Checked Out,10955.63,10955.63
BK115519,16561,2024-05-31,2024-06-08,2024-06-11,4,RT3,Tripster,3,Checked Out,11469.35,11469.35
BK115520,16561,2024-06-04,2024-06-08,2024-06-09,1,RT4,MakeMyTrip,3,Checked Out,18617.12,18617.12
BK115521,16561,2024-06-04,2024-06-08,2024-06-10,4,RT4,Booking.com,,Cancelled,18755.93,1875.59
BK115522,16561,2024-05-30,2024-06-08,2024-06-11,2,RT4,Direct Offline,,Cancelled,19157.39,1915.74
BK115523,16561,2024-06-03,2024-06-08,2024-06-11,1,RT4,Tripster,,Cancelled,18957.49,1895.75
BK115524,16561,2024-06-02,2024-06-08,2024-06-11,4,RT4,Direct Offline,3,Checked Out,18215.81,18215.81
BK115525,16561,2024-05-25,2024-06-08,2024-06-09,1,RT4,MakeMyTrip,4,Checked Out,19123.81,19123.81
BK115526,16562,2024-06-03,2024-06-08,2024-06-10,1,RT1,MakeMyTrip,,Cancelled,4502.5,450.25
BK115527,16562,2024-05-27,2024-06-08,2024-06-10,4,RT1,Logtrip,3,Checked Out,4396.61,4396.61
BK115528,16562,2024-06-03,2024-06-08,2024-06-09,2,RT1,Booking.com,3,Checked Out,4552.69,4552.69
BK115529,16562,2024-05-28,2024-06-08,2024-06-11,3,RT1,JourneyHub,4,Checked Out,4296.56,4296.56
BK115530,16562,2024-06-04,2024-06-08,2024-06-11,3,RT1,Logtrip,,No Show,4574.05,2287.03
BK115531,16562,2024-05-25,2024-06-08,2024-06-10,3,RT1,Booking.com,,Cancelled,4528.64,452.86
BK115532,16562,2024-06-01,2024-06-08,2024-06-09,2,RT1,Booking.com,4,Checked Out,4647.59,4647.59
BK115533,16562,2024-06-06,2024-06-08,2024-06-10,3,RT1,Booking.com,4,Checked Out,4451.61,4451.61
BK115534,16562,2024-05-31,2024-06-08,2024-06-10,4,RT1,Direct Online,4,Checked Out,4451.84,4451.84
BK115535,16562,2024-06-01,2024-06-08,2024-06-11,3,RT1,Direct Online,5,Checked Out,4511.36,4511.36
BK115536,16562,2024-06-03,2024-06-08,2024-06-09,4,RT1,Booking.com,2,Checked Out,4417.23,4417.23
BK115537,16562,2024-06-07,2024-06-08,2024-06-09,4,RT1,Tripster,5,Checked Out,4510.41,4510.41
BK115538,16562,2024-06-04,2024-06-08,2024-06-11,2,RT1,MakeMyTrip,,No Show,4715.55,2357.78
BK115539,16562,2024-05-25,2024-06-08,2024-06-09,2,RT1,MakeMyTrip,,Cancelled,4536.35,453.64
BK115540,16562,2024-06-05,2024-06-08,2024-06-09,4,RT1,MakeMyTrip,4,Checked Out,4600.95,4600.95
BK115541,16562,2024-06-03,2024-06-08,2024-06-09,3,RT1,Direct Offline,4,Checked Out,4562.27,4562.27
BK115542,16562,2024-05-28,2024-06-08,2024-06-11,2,RT1,Direct Online,5,Checked Out,4318.24,4318.24
BK115543,16562,2024-05-27,2024-06-08,2024-06-11,4,RT1,Tripster,2,Checked Out,4292.65,4292.65
BK115544,16562,2024-05-26,2024-06-08,2024-06-10,3,RT1,Direct Online,2,Checked Out,4571.04,4571.04
BK115545,16562,2024-06-05,2024-06-08,2024-06-11,4,RT1,Logtrip,3,Checked Out,4641.05,4641.05
BK115546,16562,2024-06-01,2024-06-08,2024-06-11,3,RT1,Direct Offline,3,Checked Out,4363.34,4363.34
BK115547,16562,2024-05-29,2024-06-08,2024-06-10,2,RT1,Booking.com,4,Checked Out,4641.81,4641.81
BK115548,16562,2024-06-04,2024-06-08,2024-06-11,4,RT1,Direct Online,4,Checked Out,4353.98,4353.98
BK115549,16562,2024-05-31,2024-06-08,2024-06-09,1,RT1,Direct Offline,,Cancelled,4691.32,469.13
BK115550,16562,2024-06-05,2024-06-08,2024-06-11,1,RT1,MakeMyTrip,,Cancelled,4639.16,463.92
BK115551,16562,2024-05-27,2024-06-08,2024-06-10,3,RT1,MakeMyTrip,4,Checked Out,4426.43,4426.43
BK115552,16562,2024-06-03,2024-06-08,2024-06-10,3,RT1,Booking.com,,Cancelled,4449.44,444.94
BK115553,16562,2024-06-04,2024-06-08,2024-06-09,4,RT1,Logtrip,,Cancelled,4529.31,452.93
BK115554,16562,2024-05-26,2024-06-08,2024-06-09,3,RT1,Direct Offline,4,Checked Out,4595.05,4595.05
BK115555,16562,2024-06-02,2024-06-08,2024-06-10,2,RT1,Logtrip,2,Checked Out,4514.17,4514.17
BK115556,16562,2024-05-29,2024-06-08,2024-06-11,3,RT1,Direct Online,4,Checked Out,4566.11,4566.11
BK115557,16562,2024-06-05,2024-06-08,2024-06-10,1,RT1,MakeMyTrip,3,Checked Out,4470.18,4470.18
BK115558,16562,2024-06-02,2024-06-08,2024-06-09,3,RT2,Booking.com,5,Checked Out,7644.36,7644.36
BK115559,16562,2024-05-29,2024-06-08,2024-06-11,2,RT2,Booking.com,2,Checked Out,7346.93,7346.93
BK115560,16562,2024-06-02,2024-06-08,2024-06-11,3,RT2,Tripster,3,Checked Out,7136.35,7136.35
BK115561,16562,2024-05-31,2024-06-08,2024-06-11,2,RT2,MakeMyTrip,4,Checked Out,7197.8,7197.8
BK115562,16562,2024-05-25,2024-06-08,2024-06-09,3,RT2,Booking.com,5,Checked Out,7695.07,7695.07
BK115563,16562,2024-06-07,2024-06-08,2024-06-09,4,RT2,Booking.com,2,Checked Out,7527.28,7527.28
BK115564,16562,2024-06-02,2024-06-08,2024-06-11,4,RT2,MakeMyTrip,5,Checked Out,7756.01,7756.01
BK115565,16562,2024-05-31,2024-06-08,2024-06-09,1,RT2,Direct Online,5,Checked Out,7826.68,7826.68
BK115566,16562,2024-05-26,2024-06-08,2024-06-09,4,RT2,Booking.com,4,Checked Out,7221.55,7221.55
BK115567,16562,2024-06-04,2024-06-08,2024-06-10,1,RT2,Booking.com,,Cancelled,7492.73,749.27
BK115568,16562,2024-05-28,2024-06-08,2024-06-09,3,RT2,Direct Offline,4,Checked Out,7463.89,7463.89
BK115569,16562,2024-06-03,2024-06-08,2024-06-09,3,RT2,Booking.com,,Cancelled,7373.03,737.3
BK115570,16562,2024-06-07,2024-06-08,2024-06-11,3,RT2,Tripster,3,Checked Out,7482.28,7482.28
BK115571,16562,2024-06-06,2024-06-08,2024-06-11,3,RT2,Booking.com,,Cancelled,7154.53,715.45
BK115572,16562,2024-06-04,2024-06-08,2024-06-09,4,RT2,Direct Online,,No Show,7699.0,3849.5
BK115573,16562,2024-05-29,2024-06-08,2024-06-09,2,RT2,Tripster,3,Checked Out,7753.97,7753.97
BK115574,16562,2024-06-03,2024-06-08,2024-06-10,3,RT2,Booking.com,5,Checked Out,7593.15,7593.15
BK115575,16562,2024-06-02,2024-06-08,2024-06-09,3,RT2,MakeMyTrip,1,Checked Out,7309.74,7309.74
BK115576,16562,2024-05-29,2024-06-08,2024-06-10,4,RT2,Tripster,4,Checked Out,7305.97,7305.97
BK115577,16562,2024-05-29,2024-06-08,2024-06-10,3,RT2,Logtrip,5,Checked Out,7822.52,7822.52
BK115578,16562,2024-06-07,2024-06-08,2024-06-11,2,RT3,MakeMyTrip,,Cancelled,11445.56,1144.56
BK115579,16562,2024-05-30,2024-06-08,2024-06-10,2,RT3,MakeMyTrip,3,Checked Out,11199.48,11199.48
BK115580,16562,2024-06-04,2024-06-08,2024-06-11,1,RT3,Tripster,5,Checked Out,10652.65,10652.65
BK115581,16562,2024-05-26,2024-06-08,2024-06-09,1,RT3,MakeMyTrip,5,Checked Out,10806.8,10806.8
BK115582,16562,2024-06-06,2024-06-08,2024-06-09,3,RT3,Booking.com,4,Checked Out,10782.71,10782.71
BK115583,16562,2024-06-02,2024-06-08,2024-06-11,3,RT3,Logtrip,,Cancelled,10834.95,1083.5
BK115584,16562,2024-06-05,2024-06-08,2024-06-09,1,RT3,Direct Online,1,Checked Out,11100.99,11100.99
BK115585,16562,2024-06-06,2024-06-08,2024-06-10,1,RT3,Booking.com,4,Checked Out,11058.97,11058.97
BK115586,16562,2024-05-29,2024-06-08,2024-06-11,1,RT3,MakeMyTrip,3,Checked Out,10702.04,10702.04
BK115587,16562,2024-06-03,2024-06-08,2024-06-11,1,RT3,Tripster,3,Checked Out,11394.17,11394.17
BK115588,16562,2024-05-27,2024-06-08,2024-06-10,4,RT4,Logtrip,5,Checked Out,17704.7,17704.7
BK115589,16562,2024-06-05,2024-06-08,2024-06-11,4,RT4,Logtrip,,Cancelled,19270.37,1927.04
BK115590,16562,2024-06-05,2024-06-08,2024-06-10,2,RT4,MakeMyTrip,4,Checked Out,18097.77,18097.77
BK115591,16562,2024-05-25,2024-06-08,2024-06-11,3,RT4,Tripster,4,Checked Out,18400.27,18400.27
BK115592,16563,2024-06-07,2024-06-08,2024-06-11,2,RT1,Tripster,4,Checked Out,4586.24,4586.24
BK115593,16563,2024-05-31,2024-06-08,2024-06-10,1,RT1,MakeMyTrip,4,Checked Out,4276.85,4276.85
BK115594,16563,2024-05-26,2024-06-08,2024-06-09,2,RT1,MakeMyTrip,4,Checked Out,4282.78,4282.78
BK115595,16563,2024-05-27,2024-06-08,2024-06-09,3,RT1,Booking.com,4,Checked Out,4513.34,4513.34
BK115596,16563,2024-06-06,2024-06-08,2024-06-09,4,RT1,Logtrip,5,Checked Out,4340.87,4340.87
BK115597,16563,2024-06-02,2024-06-08,2024-06-09,1,RT1,Booking.com,5,Checked Out,4292.62,4292.62
BK115598,16563,2024-05-26,2024-06-08,2024-06-09,2,RT1,Booking.com,,Cancelled,4278.51,427.85
BK115599,16563,2024-06-01,2024-06-08,2024-06-09,1,RT1,MakeMyTrip,,Cancelled,4511.24,451.12
BK115600,16563,2024-06-02,2024-06-08,2024-06-11,3,RT1,Booking.com,4,Checked Out,4639.36,4639.36
BK115601,16563,2024-05-29,2024-06-08,2024-06-10,1,RT1,Logtrip,5,Checked Out,4611.74,4611.74
BK115602,16563,2024-05-26,2024-06-08,2024-06-11,4,RT1,Booking.com,,Cancelled,4448.25,444.83
BK115603,16563,2024-06-05,2024-06-08,2024-06-09,1,RT1,Booking.com,2,Checked Out,4384.5,4384.5
BK115604,16563,2024-06-04,2024-06-08,2024-06-09,3,RT1,MakeMyTrip,4,Checked Out,4434.23,4434.23
BK115605,16563,2024-06-04,2024-06-08,2024-06-09,3,RT1,MakeMyTrip,5,Checked Out,4361.72,4361.72
BK115606,16563,2024-06-03,2024-06-08,2024-06-10,2,RT1,MakeMyTrip,2,Checked Out,4607.48,4607.48
BK115607,16563,2024-06-01,2024-06-08,2024-06-10,2,RT1,MakeMyTrip,4,Checked Out,4402.26,4402.26
BK115608,16563,2024-06-07,2024-06-08,2024-06-09,1,RT1,Booking.com,2,Checked Out,4602.86,4602.86
BK115609,16563,2024-06-06,2024-06-08,2024-06-10,3,RT1,Tripster,5,Checked Out,4705.75,4705.75
BK115610,16563,2024-06-03,2024-06-08,2024-06-11,1,RT1,MakeMyTrip,3,Checked Out,4493.13,4493.13
BK115611,16563,2024-06-01,2024-06-08,2024-06-09,4,RT1,Tripster,3,Checked Out,4668.0,4668.0
BK115612,16563,2024-05-31,2024-06-08,2024-06-11,2,RT1,Tripster,4,Checked Out,4573.75,4573.75
BK115613,16563,2024-06-05,2024-06-08,2024-06-11,3,RT1,Tripster,3,Checked Out,4677.78,4677.78
BK115614,16563,2024-06-02,2024-06-08,2024-06-10,3,RT2,Tripster,,Cancelled,7542.75,754.28
BK115615,16563,2024-05-30,2024-06-08,2024-06-10,1,RT2,MakeMyTrip,,No Show,7536.0,3768.0
BK115616,16563,2024-05-25,2024-06-08,2024-06-09,1,RT2,Tripster,,Cancelled,7257.7,725.77
BK115617,16563,2024-05-25,2024-06-08,2024-06-10,2,RT2,MakeMyTrip,5,Checked Out,7594.29,7594.29
BK115618,16563,2024-05-25,2024-06-08,2024-06-11,2,RT2,Booking.com,4,Checked Out,7158.23,7158.23
BK115619,16563,2024-06-06,2024-06-08,2024-06-10,3,RT2,Tripster,3,Checked Out,7338.09,7338.09
BK115620,16563,2024-06-01,2024-06-08,2024-06-11,3,RT2,Booking.com,5,Checked Out,7613.39,7613.39
BK115621,16563,2024-05-25,2024-06-08,2024-06-10,2,RT2,Booking.com,,Cancelled,7838.42,783.84
BK115622,16563,2024-05-31,2024-06-08,2024-06-09,4,RT2,Booking.com,4,Checked Out,7170.81,7170.81
BK115623,16563,2024-06-07,2024-06-08,2024-06-09,4,RT2,Tripster,4,Checked Out,7771.37,7771.37
BK115624,16563,2024-05-27,2024-06-08,2024-06-11,3,RT2,Logtrip,,Cancelled,7276.14,727.61
BK115625,16563,2024-05-28,2024-06-08,2024-06-09,4,RT2,Booking.com,,Cancelled,7331.27,733.13
BK115626,16563,2024-06-03,2024-06-08,2024-06-11,3,RT2,Direct Online,3,Checked Out,7234.9,7234.9
BK115627,16563,2024-05-29,2024-06-08,2024-06-10,1,RT2,Direct Offline,4,Checked Out,7495.03,7495.03
BK115628,16563,2024-05-28,2024-06-08,2024-06-10,2,RT2,Booking.com,2,Checked Out,7306.1,7306.1
BK115629,16563,2024-05-31,2024-06-08,2024-06-10,4,RT2,MakeMyTrip,5,Checked Out,7309.56,7309.56
BK115630,16563,2024-06-05,2024-06-08,2024-06-11,4,RT2,Logtrip,,Cancelled,7319.99,732.0
BK115631,16563,2024-06-04,2024-06-08,2024-06-10,1,RT2,Logtrip,3,Checked Out,7289.64,7289.64
BK115632,16563,2024-06-01,2024-06-08,2024-06-10,4,RT2,Booking.com,2,Checked Out,7539.24,7539.24
BK115633,16563,2024-06-05,2024-06-08,2024-06-11,2,RT2,Booking.com,5,Checked Out,7540.54,7540.54
BK115634,16563,2024-06-07,2024-06-08,2024-06-11,4,RT2,Logtrip,2,Checked Out,7673.73,7673.73
BK115635,16563,2024-05-26,2024-06-08,2024-06-11,1,RT2,Logtrip,4,Checked Out,7581.16,7581.16
BK115636,16563,2024-05-28,2024-06-08,2024-06-11,2,RT2,Booking.com,4,Checked Out,7404.63,7404.63
BK115637,16563,2024-05-31,2024-06-08,2024-06-11,4,RT3,Direct Offline,5,Checked Out,10918.93,10918.93
BK115638,16563,2024-06-07,2024-06-08,2024-06-10,2,RT3,MakeMyTrip,,Cancelled,11012.73,1101.27
BK115639,16563,2024-05-25,2024-06-08,2024-06-09,4,RT3,Booking.com,5,Checked Out,11311.93,11311.93
BK115640,16563,2024-06-01,2024-06-08,2024-06-09,1,RT3,MakeMyTrip,2,Checked Out,11274.24,11274.24
BK115641,16563,2024-06-01,2024-06-08,2024-06-11,4,RT3,Booking.com,4,Checked Out,10735.73,10735.73
BK115642,16563,2024-05-31,2024-06-08,2024-06-11,3,RT3,MakeMyTrip,,Cancelled,10598.17,1059.82
BK115643,16563,2024-05-30,2024-06-08,2024-06-10,2,RT3,MakeMyTrip,,Cancelled,11046.61,1104.66
BK115644,16563,2024-05-30,2024-06-08,2024-06-09,4,RT3,Direct Offline,,Cancelled,11113.11,1111.31
BK115645,16563,2024-05-26,2024-06-08,2024-06-10,2,RT3,Direct Offline,3,Checked Out,10714.46,10714.46
BK115646,16563,2024-05-25,2024-06-08,2024-06-10,3,RT3,JourneyHub,5,Checked Out,10866.32,10866.32
BK115647,16563,2024-06-02,2024-06-08,2024-06-10,4,RT3,Booking.com,4,Checked Out,10586.04,10586.04
BK115648,16563,2024-06-01,2024-06-08,2024-06-11,2,RT3,Direct Online,4,Checked Out,10579.55,10579.55
BK115649,16563,2024-05-30,2024-06-08,2024-06-09,1,RT3,Booking.com,4,Checked Out,10904.63,10904.63
BK115650,16563,2024-05-28,2024-06-08,2024-06-09,4,RT3,Direct Online,5,Checked Out,10883.54,10883.54
BK115651,16563,2024-05-25,2024-06-08,2024-06-09,2,RT4,Logtrip,4,Checked Out,18147.18,18147.18
BK115652,16563,2024-05-31,2024-06-08,2024-06-11,4,RT4,Direct Online,4,Checked Out,19230.86,19230.86
BK115653,16563,2024-06-02,2024-06-08,2024-06-11,4,RT4,JourneyHub,4,Checked Out,18751.24,18751.24
BK115654,17558,2024-06-07,2024-06-08,2024-06-11,2,RT1,Tripster,4,Checked Out,4319.51,4319.51
BK115655,17558,2024-06-07,2024-06-08,2024-06-11,4,RT1,Booking.com,,Cancelled,4460.43,446.04
BK115656,17558,2024-05-25,2024-06-08,2024-06-10,2,RT1,Logtrip,5,Checked Out,4649.56,4649.56
BK115657,17558,2024-06-07,2024-06-08,2024-06-09,4,RT1,Direct Online,5,Checked Out,4458.05,4458.05
BK115658,17558,2024-05-25,2024-06-08,2024-06-11,3,RT1,MakeMyTrip,3,Checked Out,4683.42,4683.42
BK115659,17558,2024-06-02,2024-06-08,2024-06-09,3,RT1,Logtrip,5,Checked Out,4545.42,4545.42
BK115660,17558,2024-06-06,2024-06-08,2024-06-09,3,RT1,Tripster,4,Checked Out,4630.65,4630.65
BK115661,17558,2024-05-25,2024-06-08,2024-06-11,3,RT1,Booking.com,5,Checked Out,4625.26,4625.26
BK115662,17558,2024-05-25,2024-06-08,2024-06-11,3,RT1,Logtrip,4,Checked Out,4647.76,4647.76
